7,8 	105
2,4,11 	415
7,9 	4
2,4,10 	4
8,10 	6
8,11 	203
4,6,7,10 	11
4,6,7,11 	25
2,3,5,6,8 	3
2,3,5,6,9 	7
2,4,7,11 	3
2,3,5,6,8,9,10 	6
1,2,4,11 	25
3,8,9 	4
1 	2705353
2 	27018
3 	2114
4 	3747753
5 	1298522
6 	18249277
7 	42032
4,6,7 	1965
8 	281182
3,5,6,8,10 	1
9 	957
4,6,9 	222
4,6,8 	18107
2,5,6,8,9 	7
6,7 	5390
6,8 	1524
6,9 	201
2,4,6,11 	579
2,4,6,10 	34
2,5,6,9,10 	3
1,7,8,10 	4
2,6,8,9 	5
1,2,10 	78
1,2,11 	108
1,2,4,5,7 	7
1,2,4,5,6 	35
2,3,4,5,6,9,11 	6
3,5,6,8 	2
3,5,6,10 	1
3,5,6,9 	22
3,4,6,8,9 	3
9,10 	63
9,11 	3
3,4,8,9 	1
2,3,4,9,10 	1
4,7,8 	1
2,3,5,8,9,10 	21
5,6 	528309
1,3,4,6 	2
5,7 	2366
5,8 	105
5,9 	16
2,5,10,11 	1
2,6,7,8 	1
1,4,8,11 	5
2,5,8,10,11 	1
2,3,5,10 	1
2,3,5,11 	2
3,4,5,6,11 	60
3,5,6,9,10 	2
1,2,4,6,8 	471
1,2,4,6,7 	304
4,5,6,11 	27444
4,5,6,10 	90
3,6,10 	1
3,6,11 	3
3,4,5,6,8,9,10,11 	1
2,3,11 	1
2,3,8,9,10 	11
2,5,6,8,10 	20
5,6,9 	21
5,6,8 	11
5,6,7 	15
6,8,9,10 	1
4,5 	104758
4,6 	5279575
4,7 	561
4,8 	40065
4,9 	78
2,3,5,6,8,9 	9
1,2,3,10 	1
5,6,8,9 	6
2,5,8,9 	1
1,2,4,7,8 	1
2,4,5,11 	15
2,4,5,10 	9
3,5,8,9 	2
1,2,3,8,9 	1
3,4,5,6,10,11 	2
1,4,5,6,7 	3
3,4 	14930
3,5 	5870
1,4,5,6,8 	4
3,6 	3019
3,7 	1
3,8 	1
3,9 	21
1,6,7,11 	5
1,4,11 	116
1,6,7,10 	25
2,6,7 	203
